@RELATION 05-TRAINING-WIDGET

@ATTRIBUTE positionleft NUMERIC
@ATTRIBUTE positiontop NUMERIC
@ATTRIBUTE width NUMERIC
@ATTRIBUTE height NUMERIC
@ATTRIBUTE childcount NUMERIC
@ATTRIBUTE domheight NUMERIC
@ATTRIBUTE domlevelmoreelements NUMERIC
@ATTRIBUTE domlevelelements NUMERIC
@ATTRIBUTE domwidth NUMERIC
@ATTRIBUTE mousex NUMERIC
@ATTRIBUTE mousey NUMERIC
@ATTRIBUTE numwords NUMERIC
@ATTRIBUTE numwordschild NUMERIC
@ATTRIBUTE numlinks NUMERIC
@ATTRIBUTE widget {Other,Dropdown}

@DATA
8.0,130.0,152.0,63.0,0.0,0.0,1.0,1.0,0.0,68.0,108.0,5.0,5.0,0.0,Other
50.0,38.0,280.0,216.0,97.0,5.0,3.0,35.0,42.0,153.0,36.0,42.0,1.0,33.0,Other
55.0,196.0,36.0,24.0,0.0,0.0,1.0,1.0,0.0,153.0,36.0,1.0,1.0,0.0,Other
50.0,38.0,280.0,216.0,97.0,5.0,3.0,35.0,42.0,213.0,23.0,42.0,1.0,33.0,Other
55.0,196.0,36.0,24.0,0.0,0.0,1.0,1.0,0.0,213.0,23.0,1.0,1.0,0.0,Other
50.0,38.0,280.0,216.0,97.0,5.0,3.0,35.0,42.0,208.0,33.0,42.0,1.0,33.0,Other
55.0,196.0,36.0,24.0,0.0,0.0,1.0,1.0,0.0,208.0,33.0,1.0,1.0,0.0,Other
55.0,196.0,36.0,24.0,0.0,0.0,1.0,1.0,0.0,511.0,36.0,1.0,1.0,0.0,Other
55.0,196.0,36.0,24.0,0.0,0.0,1.0,1.0,0.0,512.0,14.0,1.0,1.0,0.0,Other
50.0,38.0,280.0,216.0,97.0,5.0,3.0,35.0,42.0,212.0,35.0,42.0,1.0,33.0,Other
55.0,196.0,36.0,24.0,0.0,0.0,1.0,1.0,0.0,212.0,35.0,1.0,1.0,0.0,Other
294.0,44.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,284.0,45.0,1.0,1.0,0.0,Other
50.0,38.0,280.0,216.0,97.0,5.0,3.0,35.0,42.0,214.0,24.0,42.0,1.0,33.0,Other
55.0,196.0,36.0,24.0,0.0,0.0,1.0,1.0,0.0,214.0,24.0,1.0,1.0,0.0,Other
50.0,38.0,280.0,216.0,97.0,5.0,3.0,35.0,42.0,228.0,25.0,42.0,1.0,33.0,Other
55.0,196.0,36.0,24.0,0.0,0.0,1.0,1.0,0.0,228.0,25.0,1.0,1.0,0.0,Other
214.0,116.0,35.0,24.0,0.0,0.0,1.0,1.0,0.0,226.0,107.0,1.0,1.0,0.0,Other
214.0,143.0,35.0,24.0,0.0,0.0,1.0,1.0,0.0,225.0,116.0,1.0,1.0,0.0,Other
491.0,50.0,91.0,18.0,0.0,0.0,1.0,1.0,0.0,504.0,34.0,1.0,1.0,0.0,Other
500.0,92.0,300.0,37.0,0.0,0.0,1.0,1.0,0.0,504.0,34.0,6.0,6.0,0.0,Other
7.0,190.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,504.0,34.0,6.0,6.0,0.0,Other
491.0,83.0,318.0,55.0,1.0,1.0,1.0,1.0,1.0,504.0,34.0,6.0,6.0,0.0,Other
8.0,16.0,54.0,18.0,0.0,0.0,1.0,1.0,0.0,148.0,33.0,1.0,1.0,0.0,Other
17.0,58.0,177.0,18.0,0.0,0.0,1.0,1.0,0.0,148.0,33.0,5.0,5.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,148.0,33.0,6.0,6.0,0.0,Other
8.0,49.0,195.0,36.0,1.0,1.0,1.0,1.0,1.0,148.0,33.0,5.0,5.0,0.0,Other
88.0,119.0,163.0,21.0,0.0,0.0,1.0,1.0,0.0,228.0,103.0,0.0,0.0,0.0,Other
97.0,165.0,300.0,37.0,0.0,0.0,1.0,1.0,0.0,228.0,103.0,9.0,9.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,228.0,103.0,5.0,5.0,0.0,Other
88.0,156.0,318.0,55.0,1.0,1.0,1.0,1.0,1.0,228.0,103.0,9.0,9.0,0.0,Other
491.0,50.0,91.0,18.0,0.0,0.0,1.0,1.0,0.0,546.0,35.0,1.0,1.0,0.0,Other
500.0,92.0,300.0,37.0,0.0,0.0,1.0,1.0,0.0,546.0,35.0,6.0,6.0,0.0,Other
7.0,190.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,546.0,35.0,6.0,6.0,0.0,Other
491.0,83.0,318.0,55.0,1.0,1.0,1.0,1.0,1.0,546.0,35.0,6.0,6.0,0.0,Other
88.0,119.0,163.0,21.0,0.0,0.0,1.0,1.0,0.0,260.0,104.0,0.0,0.0,0.0,Other
97.0,165.0,300.0,37.0,0.0,0.0,1.0,1.0,0.0,260.0,104.0,9.0,9.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,260.0,104.0,6.0,6.0,0.0,Other
88.0,156.0,318.0,55.0,1.0,1.0,1.0,1.0,1.0,260.0,104.0,9.0,9.0,0.0,Other
8.0,16.0,54.0,18.0,0.0,0.0,1.0,1.0,0.0,84.0,33.0,1.0,1.0,0.0,Other
17.0,58.0,177.0,18.0,0.0,0.0,1.0,1.0,0.0,84.0,33.0,5.0,5.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,84.0,33.0,9.0,9.0,0.0,Other
8.0,49.0,195.0,36.0,1.0,1.0,1.0,1.0,1.0,84.0,33.0,5.0,5.0,0.0,Other
8.0,16.0,54.0,18.0,0.0,0.0,1.0,1.0,0.0,337.0,16.0,1.0,1.0,0.0,Other
17.0,58.0,177.0,18.0,0.0,0.0,1.0,1.0,0.0,337.0,16.0,5.0,5.0,0.0,Other
7.0,190.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,337.0,16.0,5.0,5.0,0.0,Other
8.0,49.0,195.0,36.0,1.0,1.0,1.0,1.0,1.0,337.0,16.0,5.0,5.0,0.0,Other
491.0,50.0,91.0,18.0,0.0,0.0,1.0,1.0,0.0,583.0,67.0,1.0,1.0,0.0,Other
500.0,92.0,300.0,37.0,0.0,0.0,1.0,1.0,0.0,583.0,67.0,6.0,6.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,583.0,67.0,5.0,5.0,0.0,Other
491.0,83.0,318.0,55.0,1.0,1.0,1.0,1.0,1.0,583.0,67.0,6.0,6.0,0.0,Other
88.0,119.0,163.0,21.0,0.0,0.0,1.0,1.0,0.0,255.0,119.0,0.0,0.0,0.0,Other
97.0,165.0,300.0,37.0,0.0,0.0,1.0,1.0,0.0,255.0,119.0,9.0,9.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,255.0,119.0,6.0,6.0,0.0,Other
88.0,156.0,318.0,55.0,1.0,1.0,1.0,1.0,1.0,255.0,119.0,9.0,9.0,0.0,Other
8.0,16.0,54.0,18.0,0.0,0.0,1.0,1.0,0.0,220.0,0.0,1.0,1.0,0.0,Other
21.0,65.0,206.0,16.0,0.0,0.0,1.0,1.0,0.0,220.0,0.0,5.0,5.0,0.0,Other
7.0,190.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,220.0,0.0,5.0,5.0,0.0,Other
0.0,54.0,248.0,38.0,2.0,1.0,1.0,2.0,2.0,220.0,0.0,5.0,5.0,0.0,Other
491.0,50.0,91.0,18.0,0.0,0.0,1.0,1.0,0.0,192.0,34.0,1.0,1.0,0.0,Other
387.0,99.0,300.0,32.0,0.0,0.0,1.0,1.0,0.0,192.0,34.0,6.0,6.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,192.0,34.0,5.0,5.0,0.0,Other
366.0,88.0,342.0,54.0,2.0,1.0,1.0,2.0,2.0,192.0,34.0,6.0,6.0,0.0,Other
80.0,119.0,163.0,21.0,0.0,0.0,1.0,1.0,0.0,236.0,103.0,0.0,0.0,0.0,Other
21.0,56.0,300.0,32.0,0.0,0.0,1.0,1.0,0.0,236.0,103.0,9.0,9.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,236.0,103.0,6.0,6.0,0.0,Other
0.0,45.0,342.0,54.0,2.0,1.0,1.0,2.0,2.0,236.0,103.0,9.0,9.0,0.0,Other
491.0,50.0,91.0,18.0,0.0,0.0,1.0,1.0,0.0,583.0,35.0,1.0,1.0,0.0,Other
387.0,99.0,300.0,32.0,0.0,0.0,1.0,1.0,0.0,583.0,35.0,6.0,6.0,0.0,Other
7.0,190.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,583.0,35.0,6.0,6.0,0.0,Other
366.0,88.0,342.0,54.0,2.0,1.0,1.0,2.0,2.0,583.0,35.0,6.0,6.0,0.0,Other
80.0,119.0,163.0,21.0,0.0,0.0,1.0,1.0,0.0,281.0,122.0,0.0,0.0,0.0,Other
21.0,56.0,300.0,32.0,0.0,0.0,1.0,1.0,0.0,281.0,122.0,9.0,9.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,281.0,122.0,6.0,6.0,0.0,Other
0.0,45.0,342.0,54.0,2.0,1.0,1.0,2.0,2.0,281.0,122.0,9.0,9.0,0.0,Other
8.0,16.0,54.0,18.0,0.0,0.0,1.0,1.0,0.0,88.0,33.0,1.0,1.0,0.0,Other
21.0,65.0,206.0,16.0,0.0,0.0,1.0,1.0,0.0,88.0,33.0,5.0,5.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,88.0,33.0,9.0,9.0,0.0,Other
0.0,54.0,248.0,38.0,2.0,1.0,1.0,2.0,2.0,88.0,33.0,5.0,5.0,0.0,Other
8.0,16.0,54.0,18.0,0.0,0.0,1.0,1.0,0.0,105.0,33.0,1.0,1.0,0.0,Other
21.0,65.0,206.0,16.0,0.0,0.0,1.0,1.0,0.0,105.0,33.0,5.0,5.0,0.0,Other
7.0,190.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,105.0,33.0,5.0,5.0,0.0,Other
0.0,54.0,248.0,38.0,2.0,1.0,1.0,2.0,2.0,105.0,33.0,5.0,5.0,0.0,Other
491.0,50.0,91.0,18.0,0.0,0.0,1.0,1.0,0.0,349.0,74.0,1.0,1.0,0.0,Other
387.0,99.0,300.0,32.0,0.0,0.0,1.0,1.0,0.0,349.0,74.0,6.0,6.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,349.0,74.0,5.0,5.0,0.0,Other
366.0,88.0,342.0,54.0,2.0,1.0,1.0,2.0,2.0,349.0,74.0,6.0,6.0,0.0,Other
80.0,119.0,163.0,21.0,0.0,0.0,1.0,1.0,0.0,231.0,104.0,0.0,0.0,0.0,Other
21.0,56.0,300.0,32.0,0.0,0.0,1.0,1.0,0.0,231.0,104.0,9.0,9.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,231.0,104.0,6.0,6.0,0.0,Other
0.0,45.0,342.0,54.0,2.0,1.0,1.0,2.0,2.0,231.0,104.0,9.0,9.0,0.0,Other
108.0,15.0,163.0,21.0,0.0,0.0,1.0,1.0,0.0,427.0,18.0,0.0,0.0,0.0,Other
285.0,19.0,210.0,37.0,0.0,0.0,1.0,1.0,0.0,427.0,18.0,4.0,4.0,0.0,Other
7.0,220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,427.0,18.0,4.0,4.0,0.0,Other
276.0,10.0,228.0,55.0,1.0,1.0,1.0,1.0,1.0,427.0,18.0,4.0,4.0,0.0,Other
108.0,69.0,163.0,21.0,0.0,0.0,1.0,1.0,0.0,249.0,38.0,0.0,0.0,0.0,Other
285.0,73.0,210.0,37.0,0.0,0.0,1.0,1.0,0.0,249.0,38.0,5.0,5.0,0.0,Other
7.0,220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,249.0,38.0,5.0,5.0,0.0,Other
276.0,64.0,228.0,55.0,1.0,1.0,1.0,1.0,1.0,249.0,38.0,5.0,5.0,0.0,Other
108.0,122.0,163.0,21.0,0.0,0.0,1.0,1.0,0.0,238.0,94.0,0.0,0.0,0.0,Other
285.0,126.0,210.0,18.0,0.0,0.0,1.0,1.0,0.0,238.0,94.0,5.0,5.0,0.0,Other
7.0,220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,238.0,94.0,5.0,5.0,0.0,Other
276.0,117.0,228.0,36.0,1.0,1.0,1.0,1.0,1.0,238.0,94.0,5.0,5.0,0.0,Other
108.0,15.0,163.0,21.0,0.0,0.0,1.0,1.0,0.0,324.0,15.0,0.0,0.0,0.0,Other
285.0,19.0,210.0,37.0,0.0,0.0,1.0,1.0,0.0,324.0,15.0,4.0,4.0,0.0,Other
7.0,220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,324.0,15.0,4.0,4.0,0.0,Other
276.0,10.0,228.0,55.0,1.0,1.0,1.0,1.0,1.0,324.0,15.0,4.0,4.0,0.0,Other
108.0,69.0,163.0,21.0,0.0,0.0,1.0,1.0,0.0,253.0,29.0,0.0,0.0,0.0,Other
285.0,73.0,210.0,37.0,0.0,0.0,1.0,1.0,0.0,253.0,29.0,5.0,5.0,0.0,Other
7.0,220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,253.0,29.0,5.0,5.0,0.0,Other
276.0,64.0,228.0,55.0,1.0,1.0,1.0,1.0,1.0,253.0,29.0,5.0,5.0,0.0,Other
108.0,122.0,163.0,21.0,0.0,0.0,1.0,1.0,0.0,253.0,29.0,0.0,0.0,0.0,Other
285.0,126.0,210.0,18.0,0.0,0.0,1.0,1.0,0.0,253.0,29.0,5.0,5.0,0.0,Other
7.0,220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,253.0,29.0,5.0,5.0,0.0,Other
276.0,117.0,228.0,36.0,1.0,1.0,1.0,1.0,1.0,253.0,29.0,5.0,5.0,0.0,Other
1013.0,92.0,190.0,2.0,6.0,2.0,1.0,3.0,3.0,954.0,76.0,6.0,2.0,3.0,Dropdown
0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,954.0,76.0,0.0,0.0,0.0,Other
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,954.0,76.0,0.0,0.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,954.0,76.0,0.0,0.0,0.0,Other
1013.0,94.0,190.0,38.0,0.0,0.0,1.0,1.0,0.0,1040.0,93.0,3.0,3.0,0.0,Other
1013.0,133.0,190.0,38.0,0.0,0.0,1.0,1.0,0.0,1041.0,98.0,2.0,2.0,0.0,Other
1013.0,172.0,190.0,38.0,0.0,0.0,1.0,1.0,0.0,1057.0,171.0,1.0,1.0,0.0,Other
1083.0,92.0,190.0,2.0,4.0,2.0,1.0,2.0,2.0,1105.0,93.0,3.0,1.5,2.0,Dropdown
1083.0,94.0,190.0,38.0,0.0,0.0,1.0,1.0,0.0,1124.0,92.0,2.0,2.0,0.0,Other
1083.0,133.0,190.0,38.0,0.0,0.0,1.0,1.0,0.0,1126.0,132.0,1.0,1.0,0.0,Other
1477.0,58.0,43.0,37.0,2.0,2.0,1.0,1.0,1.0,1499.0,82.0,0.0,0.0,0.0,Other
0.0,128.0,1903.0,3.0,7.0,5.0,1.0,1.0,3.0,1498.0,81.0,0.0,0.0,0.0,Other
1841.0,852.0,42.0,42.0,0.0,0.0,1.0,1.0,0.0,1716.0,440.0,0.0,0.0,0.0,Other
1013.0,92.0,190.0,2.0,6.0,2.0,1.0,3.0,3.0,694.0,76.0,6.0,2.0,3.0,Dropdown
0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,694.0,76.0,0.0,0.0,0.0,Other
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,694.0,76.0,0.0,0.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,694.0,76.0,0.0,0.0,0.0,Other
1013.0,94.0,190.0,38.0,0.0,0.0,1.0,1.0,0.0,1030.0,91.0,3.0,3.0,0.0,Other
1013.0,133.0,190.0,38.0,0.0,0.0,1.0,1.0,0.0,1041.0,94.0,2.0,2.0,0.0,Other
1013.0,172.0,190.0,38.0,0.0,0.0,1.0,1.0,0.0,1043.0,134.0,1.0,1.0,0.0,Other
1083.0,92.0,190.0,2.0,4.0,2.0,1.0,2.0,2.0,1114.0,127.0,3.0,1.5,2.0,Dropdown
1886.0,945.0,23.0,23.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
1886.0,949.0,23.0,17.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,Other
45.0,214.0,1829.0,105.0,19.0,5.0,1.0,5.0,5.0,-1.0,-1.0,8.0,2.0,4.0,Other
45.0,303.0,1829.0,16.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
45.0,214.0,1829.0,69.0,14.0,4.0,1.0,4.0,5.0,-1.0,-1.0,8.0,2.0,4.0,Other
0.0,0.0,1920.0,5.0,4.0,2.0,1.0,3.0,3.0,-1.0,-1.0,0.0,0.0,0.0,Other
0.0,0.0,1903.0,5.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Other
0.0,0.0,1903.0,5.0,4.0,2.0,1.0,3.0,3.0,-1.0,-1.0,0.0,0.0,0.0,Other
425.0,3213.0,220.0,250.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,Other
702.0,3213.0,220.0,250.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,Other
980.0,3213.0,220.0,250.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,Other
1257.0,3213.0,220.0,250.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
366.0,2407.0,682.0,383.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
1372.0,288.0,106.0,24.0,12.0,5.0,1.0,3.0,7.0,-1.0,-1.0,2.0,2.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
1193.0,395.0,260.0,38.0,4.0,3.0,1.0,1.0,3.0,-1.0,-1.0,4.0,1.33,0.0,Other
1193.0,441.0,260.0,38.0,4.0,3.0,1.0,1.0,3.0,-1.0,-1.0,4.0,1.33,0.0,Other
1193.0,495.0,261.0,14.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,5.0,5.0,0.0,Other
1193.0,612.0,260.0,38.0,3.0,3.0,1.0,1.0,2.0,-1.0,-1.0,4.0,2.0,0.0,Other
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,3.0,3.0,0.0,Other
1207.0,666.0,233.0,14.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,6.0,3.0,0.0,Other
425.0,3213.0,220.0,250.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
702.0,3213.0,220.0,250.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
980.0,3213.0,220.0,250.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
1257.0,3213.0,220.0,250.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Other
366.0,1694.0,770.0,577.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1166.0,1694.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1166.0,1995.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,2462.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,2628.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,2794.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,2960.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,3126.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,3292.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,3458.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,3624.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,3790.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,3956.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,4122.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,4288.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,4454.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,4620.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,4786.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1048.0,4952.0,165.0,165.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
466.0,2925.0,70.0,70.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
766.0,2925.0,70.0,70.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1066.0,2925.0,70.0,70.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1366.0,2925.0,70.0,70.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
366.0,3597.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
666.0,3597.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
966.0,3597.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1266.0,3597.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
366.0,4018.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
666.0,4018.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
966.0,4018.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1266.0,4018.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
366.0,4556.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
666.0,4556.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
966.0,4556.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1266.0,4556.0,270.0,180.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
366.0,4976.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
766.0,4976.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1166.0,4976.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
366.0,5577.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
766.0,5577.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1166.0,5577.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
366.0,6049.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
766.0,6049.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1166.0,6049.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
366.0,6520.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
666.0,6520.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
966.0,6520.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1266.0,6520.0,270.0,270.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
366.0,7008.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
766.0,7008.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1166.0,7008.0,370.0,277.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
966.0,7479.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
666.0,7824.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
966.0,7824.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
1266.0,7824.0,270.0,202.0,0.0,0.0,1.0,1.0,0.0,359.0,88.0,0.0,0.0,0.0,Other
0.0,0.0,0.0,0.0,21.0,5.0,2.0,5.0,9.0,359.0,88.0,14.0,2.33,5.0,Dropdown
0.0,0.0,0.0,0.0,29.0,3.0,1.0,14.0,14.0,359.0,88.0,16.0,1.14,14.0,Dropdown
1845.0,369.0,50.0,50.0,3.0,2.0,1.0,1.0,2.0,146.0,360.0,1.0,1.0,1.0,Other
425.0,3213.0,220.0,250.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,Other
702.0,3213.0,220.0,250.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,Other
980.0,3213.0,220.0,250.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,Other
1257.0,3213.0,220.0,250.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,Other
